Time,Attacker,Victim,Attack Type,1,3,2,4
39459800,1,3,J,-0.3181818181818181,-0.7272727272727272,2.090909090909091,-1.0454545454545454
39463300,1,3,P,-0.16666666666666674,-0.8409090909090913,2.0530303030303028,-1.0454545454545454
39659000,1,3,P,-0.03846153846153877,-0.9370629370629372,2.020979020979021,-1.0454545454545452
39726900,1,2,J,1.9615384615384612,-1.5524475524475525,0.13636363636363624,-0.5454545454545452
39736300,1,2,J,1.9615384615384612,-1.5524475524475525,0.13636363636363624,-0.5454545454545452
39739000,2,1,J,0.961538461538461,-1.552447552447553,1.46969696969697,-0.8787878787878789
39741400,2,1,P,0.46153846153846145,-1.5524475524475525,2.1363636363636367,-1.0454545454545452
39743600,2,1,J,0.1615384615384612,-1.5524475524475525,2.536363636363636,-1.1454545454545455
39746800,1,2,J,0.46153846153846145,-1.5524475524475525,2.1363636363636367,-1.0454545454545452
39748600,2,1,J,0.24725274725274748,-1.5524475524475525,2.4220779220779227,-1.1168831168831166
39750500,1,2,J,0.46153846153846145,-1.5524475524475525,2.1363636363636367,-1.0454545454545452
39752400,1,2,J,0.628205128205128,-1.5524475524475527,1.9141414141414146,-0.9898989898989896
39754400,1,2,P,0.7615384615384617,-1.552447552447553,1.7363636363636363,-0.9454545454545453
39778800,1,2,P,0.8706293706293706,-1.5524475524475525,1.5909090909090913,-0.9090909090909092
39781200,1,2,P,0.961538461538461,-1.552447552447553,1.46969696969697,-0.8787878787878789
40010700,4,3,P,0.9615384615384612,-1.7115384615384612,1.4166666666666667,-0.666666666666667
40814300,1,4,P,1.175824175824176,-1.7115384615384608,1.4880952380952386,-0.9523809523809523
40821700,1,4,C,1.3365384615384615,-1.7115384615384612,1.5416666666666665,-1.166666666666667
41194100,1,4,P,1.4615384615384612,-1.7115384615384617,1.5833333333333337,-1.3333333333333333
41725200,1,2,P,1.538461538461539,-1.7115384615384612,1.4807692307692308,-1.3076923076923075
41749500,1,2,P,1.6043956043956042,-1.7115384615384612,1.3928571428571426,-1.2857142857142856
41798000,1,4,P,1.7043956043956043,-1.7115384615384617,1.4261904761904758,-1.419047619047619
41799400,1,4,P,1.786213786213786,-1.7115384615384612,1.4534632034632033,-1.5281385281385282
41803200,1,4,P,1.8543956043956036,-1.7115384615384617,1.4761904761904763,-1.619047619047619
41872000,3,4,P,1.854395604395604,-1.6153846153846159,1.5082417582417582,-1.7472527472527473
41985300,1,3,P,1.9642857142857144,-1.7252747252747254,1.508241758241758,-1.7472527472527473
42003000,1,2,P,2.021428571428571,-1.7252747252747254,1.4320512820512818,-1.7282051282051283
42008700,2,3,P,2.021428571428571,-1.7252747252747254,1.4320512820512818,-1.7282051282051283
42158600,1,2,P,2.071428571428571,-1.7252747252747254,1.3653846153846154,-1.7115384615384617
42169200,1,2,P,2.1155462184873945,-1.7252747252747254,1.3065610859728507,-1.6968325791855206
42173400,1,3,P,2.2107843137254903,-1.8205128205128203,1.306561085972851,-1.6968325791855206
42193300,1,2,P,2.2500000000000004,-1.8205128205128203,1.2542735042735047,-1.6837606837606838
42301300,1,3,P,2.333333333333333,-1.9038461538461537,1.2542735042735047,-1.6837606837606838
42336000,1,3,P,2.4068627450980395,-1.97737556561086,1.2542735042735045,-1.6837606837606838
42530100,1,3,P,2.472222222222222,-2.0427350427350426,1.2542735042735043,-1.683760683760684
43082200,1,4,P,2.52991452991453,-2.0427350427350426,1.2735042735042734,-1.7606837606837606
43444600,4,3,P,2.52991452991453,-2.174603174603175,1.2295482295482296,-1.584859584859585
43515100,1,4,P,2.5793650793650786,-2.1746031746031744,1.2460317460317463,-1.6507936507936507
43516600,1,4,J,2.622222222222222,-2.1746031746031744,1.2603174603174607,-1.707936507936508
43522000,1,3,P,2.680701754385966,-2.2330827067669174,1.2603174603174605,-1.7079365079365076
43699800,1,4,P,2.718201754385965,-2.2330827067669174,1.2728174603174605,-1.7579365079365077
43703500,1,2,P,2.7532894736842106,-2.2330827067669174,1.226033834586466,-1.7462406015037593
43715900,1,2,P,2.7848684210526313,-2.2330827067669174,1.183928571428571,-1.7357142857142855
43722900,1,2,P,2.8134398496240607,-2.233082706766917,1.145833333333333,-1.726190476190476
43724500,1,2,J,2.8394138755980856,-2.2330827067669174,1.1112012987012985,-1.7175324675324672
43726400,1,2,P,2.863129290617848,-2.2330827067669174,1.0795807453416142,-1.7096273291925466
43735400,1,2,P,2.884868421052632,-2.2330827067669174,1.0505952380952381,-1.702380952380952
43736900,1,2,P,2.904868421052631,-2.2330827067669174,1.0239285714285713,-1.6957142857142855
44018100,1,4,P,2.937956656346749,-2.2330827067669174,1.0349579831932774,-1.7398319327731089
44025200,1,4,P,2.967368421052632,-2.2330827067669174,1.044761904761905,-1.7790476190476185
44028800,1,3,P,3.02,-2.2857142857142856,1.0447619047619048,-1.7790476190476188
44185600,1,4,P,3.046315789473684,-2.2857142857142856,1.0535338345864664,-1.8141353383458645
44186800,1,4,P,3.07,-2.2857142857142856,1.0614285714285714,-1.8457142857142854
44187700,1,4,P,3.0914285714285716,-2.2857142857142856,1.068571428571429,-1.874285714285714
44253100,1,2,J,3.1098901098901104,-2.2857142857142856,1.0439560439560438,-1.868131868131868
44255000,1,2,P,3.1269841269841265,-2.2857142857142856,1.0211640211640212,-1.8624338624338619
44258100,1,2,P,3.1428571428571432,-2.2857142857142856,1.0,-1.8571428571428568
44262000,1,2,P,3.1576354679802954,-2.2857142857142856,0.9802955665024631,-1.8522167487684726
44544400,1,2,P,3.1714285714285726,-2.2857142857142856,0.9619047619047616,-1.8476190476190473
44563100,1,2,P,3.1843317972350236,-2.2857142857142856,0.9447004608294929,-1.8433179723502302
44564500,1,2,J,3.1964285714285716,-2.2857142857142856,0.9285714285714288,-1.839285714285714
44566300,1,2,P,3.2077922077922083,-2.2857142857142856,0.9134199134199129,-1.8354978354978353
44570800,1,2,P,3.218487394957984,-2.2857142857142856,0.8991596638655461,-1.8319327731092434
44571300,1,2,P,3.2285714285714286,-2.2857142857142856,0.8857142857142859,-1.828571428571428
44592800,3,4,P,3.228571428571429,-2.2,0.9142857142857144,-1.9428571428571424
44598500,3,4,P,3.2285714285714278,-2.125,0.9392857142857143,-2.0428571428571427
44599000,3,4,P,3.2285714285714278,-2.0588235294117645,0.9613445378151264,-2.13109243697479
44665200,3,4,P,3.2285714285714286,-2.0,0.9809523809523812,-2.2095238095238097
44667800,3,4,P,3.2285714285714286,-1.9473684210526316,0.9984962406015037,-2.2796992481203007
45266500,1,4,P,3.248051948051948,-1.9473684210526314,1.0049897470950107,-2.3056732740943264
45275800,1,4,P,3.2658385093167692,-1.9473684210526316,1.0109186008499513,-2.3293886891140896
45584700,1,4,P,3.282142857142857,-1.9473684210526316,1.0163533834586467,-2.3511278195488723
45841100,1,2,J,3.291666666666667,-1.9473684210526316,1.0036549707602338,-2.347953216374269
45846800,1,4,P,3.3066666666666666,-1.9473684210526314,1.008654970760234,-2.367953216374269
45873900,1,2,P,3.315675675675676,-1.9473684210526316,0.9966429587482222,-2.364950213371266
45935300,3,4,P,3.315675675675676,-1.9,1.012432432432432,-2.428108108108108
45937600,3,4,P,3.3156756756756756,-1.857142857142857,1.0267181467181468,-2.485250965250965
45937900,3,4,P,3.315675675675676,-1.818181818181818,1.0397051597051594,-2.537199017199017
45938800,4,3,P,3.3156756756756756,-1.9130434782608696,1.0080846063454758,-2.4107168037602817
45946000,4,3,P,3.315675675675676,-2.0,0.9790990990990989,-2.2947747747747744
46053600,1,4,P,3.329521829521829,-2.0,0.9837144837144837,-2.313236313236313
46055100,1,4,P,3.3423423423423424,-2.0,0.9879879879879879,-2.33033033033033
46059700,1,2,P,3.3508771929824563,-2.0,0.9766081871345025,-2.327485380116959
46061900,1,2,P,3.358974358974359,-2.0,0.9658119658119657,-2.3247863247863245
46062700,1,2,J,3.3666666666666667,-2.0,0.9555555555555557,-2.322222222222222
46064300,1,2,P,3.373983739837399,-2.0,0.94579945799458,-2.319783197831978
46114100,3,4,P,3.3739837398373984,-1.96,0.9591327913279136,-2.3731165311653113
46117400,3,4,P,3.3739837398373984,-1.9230769230769231,0.9714404836356055,-2.4223473003960807
46117800,3,4,P,3.373983739837399,-1.888888888888889,0.9828364950316172,-2.4679313459801264
46119400,3,4,P,3.3739837398373984,-1.857142857142857,0.9934185056136279,-2.510259388308169
46119900,3,4,P,3.3739837398373984,-1.827586206896552,1.0032707223623962,-2.5496682553032426
46121700,3,4,P,3.3739837398373984,-1.8,1.012466124661247,-2.5864498644986447
46128500,3,4,P,3.373983739837399,-1.7741935483870965,1.021068275198881,-2.6208584666491825
46131200,3,4,P,3.3739837398373993,-1.7500000000000002,1.0291327913279136,-2.6531165311653115
46150200,3,4,P,3.3739837398373984,-1.7272727272727275,1.036708548903671,-2.683419561468342
46154100,3,4,P,3.3739837398373984,-1.7058823529411768,1.0438386736808547,-2.711940060577076
46234900,3,4,P,3.3739837398373984,-1.685714285714286,1.050561362756485,-2.7388308168795974
46236900,3,4,P,3.373983739837398,-1.666666666666667,1.0569105691056913,-2.7642276422764227
46246600,3,4,P,3.3739837398373984,-1.6486486486486487,1.0629165751116973,-2.7882516663004466
46257900,3,4,P,3.3739837398373993,-1.6315789473684212,1.0686064755384397,-2.811011268007417
46263000,3,4,P,3.3739837398373984,-1.6153846153846156,1.0740045861997083,-2.832603710652491
46292300,3,4,P,3.3739837398373993,-1.5999999999999999,1.0791327913279138,-2.8531165311653117
46301300,3,4,P,3.3739837398373993,-1.5853658536585367,1.0840108401084017,-2.872628726287263
46327100,3,4,P,3.373983739837399,-1.5714285714285716,1.0886566008517233,-2.8912117692605497
46398100,3,4,P,3.373983739837399,-1.5581395348837208,1.0930862797000067,-2.9089304846536836
46399100,3,4,P,3.373983739837399,-1.5454545454545456,1.097314609509732,-2.9258438038925845
46466500,3,4,P,3.3739837398373984,-1.5333333333333337,1.101355013550136,-2.9420054200542003
46467200,3,4,P,3.3739837398373984,-1.5217391304347825,1.1052197478496528,-2.957464357252268
46467700,3,4,P,3.3739837398373984,-1.5106382978723407,1.108920025370467,-2.972265467335524
46470700,3,4,P,3.373983739837399,-1.5,1.112466124661247,-2.9864498644986455
46489100,3,4,P,3.3739837398373984,-1.489795918367347,1.1158674852054649,-3.000055306675516
46489500,3,4,P,3.3739837398373984,-1.4800000000000002,1.1191327913279134,-3.0131165311653114
46489900,3,4,P,3.373983739837399,-1.4705882352941175,1.1222700462298745,-3.0256655507731547
46495800,3,4,P,3.3739837398373984,-1.4615384615384615,1.1252866374817598,-3.0377319157806966
46501000,3,4,P,3.3739837398373993,-1.4528301886792452,1.1281893951014985,-3.0493429462596513
46501600,3,4,P,3.373983739837398,-1.4444444444444444,1.1309846431797652,-3.060523938572719
46511800,3,4,P,3.373983739837399,-1.4363636363636367,1.133678245873368,-3.0712983493471295
46520300,3,4,P,3.3739837398373993,-1.4285714285714286,1.1362756484707708,-3.0816879597367404
46528100,3,4,P,3.373983739837399,-1.4210526315789476,1.1387819141349311,-3.0917130223933817
46535800,3,4,P,3.373983739837399,-1.4137931034482762,1.1412017568451551,-3.101392393234277
46537800,3,4,P,3.373983739837398,-1.4067796610169496,1.1435395709889304,-3.1107436498093795
46538500,3,4,P,3.373983739837399,-1.4000000000000001,1.1457994579945803,-3.1197831978319783
46547900,3,4,P,3.3739837398373984,-1.3934426229508199,1.1479852503443069,-3.128526367230885
46557200,3,4,P,3.3739837398373984,-1.3870967741935483,1.1501005332633976,-3.136987498907247
46557500,3,4,P,3.3739837398373984,-1.3809523809523812,1.1521486643437866,-3.1451800232288036
46559200,3,4,P,3.373983739837399,-1.3750000000000002,1.1541327913279136,-3.1531165311653115
46559700,3,4,P,3.3739837398373984,-1.3692307692307695,1.1560558682509905,-3.160808838857619
46560900,3,4,P,3.373983739837399,-1.3636363636363635,1.1579206701157925,-3.1682680463168267
46561400,3,4,P,3.373983739837399,-1.3582089552238807,1.1597298062532868,-3.1755045908668045
46561900,3,4,P,3.3739837398373984,-1.3529411764705883,1.1614857325043841,-3.182528295871194
46562900,3,4,P,3.3739837398373984,-1.347826086956522,1.1631907623424063,-3.1893484152232827
46563400,3,4,P,3.3739837398373984,-1.342857142857143,1.1648470770421993,-3.1959736740224542
46569100,3,4,P,3.373983739837399,-1.3380281690140845,1.1664567349898856,-3.2024123058131995
46570100,3,4,P,3.3739837398373984,-1.3333333333333335,1.1680216802168024,-3.208672086720867
46571900,3,4,P,3.373983739837399,-1.3287671232876714,1.1695437502320232,-3.21476036678175
46572500,3,4,P,3.3739837398373984,-1.3243243243243246,1.1710246832198052,-3.220684098732879
46573400,3,4,P,3.3739837398373984,-1.3200000000000003,1.1724661246612467,-3.226449864498645
46577800,3,4,P,3.373983739837399,-1.3157894736842104,1.1738696334331769,-3.232063899586364
46578200,3,4,P,3.3739837398373984,-1.3116883116883118,1.1752366874318096,-3.237532115580896
46579200,3,4,P,3.373983739837399,-1.307692307692308,1.176568688763811,-3.2428601209089014
46592400,3,4,P,3.373983739837398,-1.3037974683544307,1.1778669685431034,-3.248053240026071
46594100,3,4,P,3.373983739837399,-1.3000000000000003,1.1791327913279135,-3.2531165311653116
46595400,3,4,P,3.373983739837399,-1.2962962962962965,1.1803673592291481,-3.25805480277025
46605500,3,4,P,3.373983739837399,-1.2926829268292686,1.1815718157181574,-3.2628726287262877
46606100,3,4,P,3.3739837398373984,-1.2891566265060241,1.182747249159239,-3.2675743624906133
46606800,3,4,P,3.3739837398373984,-1.285714285714286,1.1838946960898182,-3.272164150212931
46614900,3,4,P,3.3739837398373984,-1.282352941176471,1.18501514426909,-3.276645942930018
46615900,3,4,P,3.373983739837399,-1.2790697674418605,1.18610953551396,-3.281023507909497
46627900,3,4,P,3.3739837398373984,-1.2758620689655173,1.187178768339408,-3.2853004392112886
46628300,3,4,P,3.373983739837399,-1.2727272727272727,1.1882237004188227,-3.289480167528948
46629100,3,4,P,3.373983739837399,-1.2696629213483148,1.1892451508784756,-3.2935659693675587
46629700,3,4,P,3.3739837398373984,-1.2666666666666668,1.1902439024390246,-3.2975609756097564
46630300,3,4,P,3.3739837398373984,-1.263736263736264,1.1912207034158255,-3.3014681795169594
46632000,3,4,P,3.373983739837399,-1.2608695652173914,1.1921762695887832,-3.3052904442087896
