Time,Attacker,Victim,Attack Type,2,1,3,4
34575300,1,2,P,-1.0,1.0,0.0,0.0
34582100,2,1,J,0.0,0.0,0.0,0.0
34593100,1,2,J,-0.33333333333333326,0.33333333333333337,0.0,0.0
34675000,1,3,P,0.0,1.3333333333333335,-1.3333333333333333,0.0
34677700,3,1,J,-0.5,0.33333333333333337,0.16666666666666663,0.0
34680800,3,1,J,-0.6666666666666666,0.0,0.6666666666666667,0.0
34684400,1,3,P,-0.5,0.33333333333333337,0.16666666666666663,0.0
34708300,2,4,P,0.4999999999999999,0.9999999999999999,0.16666666666666663,-1.6666666666666665
34736700,2,4,P,0.4999999999999999,0.9999999999999999,0.16666666666666663,-1.6666666666666665
34741500,2,4,P,0.4999999999999999,0.9999999999999999,0.16666666666666663,-1.6666666666666665
34753400,2,4,J,0.4999999999999999,0.9999999999999999,0.16666666666666663,-1.6666666666666665
34877700,2,4,J,0.4999999999999999,0.9999999999999999,0.16666666666666663,-1.6666666666666665
35118200,1,3,P,0.6000000000000001,1.1999999999999997,-0.13333333333333325,-1.6666666666666665
35120300,1,3,P,0.6666666666666667,1.3333333333333337,-0.33333333333333337,-1.6666666666666665
35411200,2,4,J,0.6666666666666667,1.3333333333333337,-0.33333333333333337,-1.6666666666666665
35453700,2,1,J,1.1666666666666665,0.8333333333333334,-0.5,-1.5
35455500,1,2,J,0.8666666666666667,1.1333333333333333,-0.4,-1.6
36293700,1,3,P,0.9142857142857141,1.2285714285714289,-0.5428571428571429,-1.6
36295800,1,4,P,1.314285714285714,2.2285714285714286,-0.25714285714285723,-3.2857142857142856
36381500,2,4,P,1.314285714285714,2.2285714285714286,-0.25714285714285723,-3.2857142857142856
36474800,2,4,J,1.314285714285714,2.2285714285714286,-0.25714285714285723,-3.2857142857142856
36477400,2,4,P,1.314285714285714,2.2285714285714286,-0.25714285714285723,-3.2857142857142856
36478800,2,4,J,1.314285714285714,2.2285714285714286,-0.25714285714285723,-3.2857142857142856
36909400,1,4,P,1.314285714285714,2.2285714285714286,-0.25714285714285723,-3.2857142857142856
38778200,1,2,P,1.047619047619048,2.4285714285714284,-0.19047619047619058,-3.2857142857142856
38784800,1,2,J,0.8571428571428568,2.5714285714285716,-0.1428571428571429,-3.2857142857142856
38921000,2,4,P,0.8571428571428568,2.5714285714285716,-0.1428571428571429,-3.2857142857142856
39043500,1,3,P,0.8928571428571428,2.6428571428571432,-0.2857142857142857,-3.25
39050700,1,3,P,0.9206349206349206,2.698412698412698,-0.39682539682539686,-3.2222222222222223
39432900,1,3,P,0.9428571428571424,2.742857142857143,-0.48571428571428577,-3.2
39662200,1,2,P,0.7999999999999999,2.8499999999999996,-0.4500000000000001,-3.2
39889200,1,3,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
39906400,2,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
39913600,2,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
39914500,2,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
39918200,1,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
39928700,1,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
39939500,1,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
40029400,1,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
41014600,2,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
43333000,1,4,P,0.8181818181818182,2.8863636363636367,-0.5227272727272727,-3.1818181818181817
43583800,1,2,J,0.7070707070707071,2.96969696969697,-0.4949494949494949,-3.1818181818181817
43739200,1,3,P,0.7222222222222223,3.0000000000000004,-0.5555555555555556,-3.1666666666666665
44202500,1,3,P,0.735042735042735,3.0256410256410255,-0.6068376068376068,-3.1538461538461537
45430600,2,4,P,0.735042735042735,3.0256410256410255,-0.6068376068376068,-3.1538461538461537
45465200,1,2,P,0.646153846153846,3.092307692307692,-0.5846153846153845,-3.153846153846154
46180800,1,3,P,0.657142857142857,3.1142857142857143,-0.6285714285714286,-3.142857142857143
46183400,1,3,P,0.6666666666666666,3.1333333333333337,-0.6666666666666667,-3.1333333333333333
46760700,1,3,P,0.6749999999999998,3.1499999999999995,-0.7,-3.125
46765600,1,3,P,0.6823529411764704,3.164705882352942,-0.7294117647058823,-3.1176470588235294
47427200,1,4,P,0.6823529411764704,3.164705882352942,-0.7294117647058823,-3.1176470588235294
47631200,1,2,P,0.6096256684491979,3.219251336898396,-0.7112299465240641,-3.1176470588235294
47639600,1,2,P,0.5490196078431373,3.264705882352942,-0.696078431372549,-3.1176470588235294
47641600,1,2,P,0.4977375565610859,3.30316742081448,-0.6832579185520362,-3.1176470588235294
47642000,1,2,P,0.4537815126050421,3.3361344537815123,-0.6722689075630252,-3.1176470588235294
47642300,1,2,P,0.41568627450980394,3.364705882352941,-0.6627450980392157,-3.1176470588235294
47645900,1,4,P,0.41568627450980394,3.364705882352941,-0.6627450980392157,-3.1176470588235294
47845600,1,3,P,0.42222222222222217,3.3777777777777778,-0.6888888888888889,-3.111111111111111
48300100,2,4,J,0.42222222222222217,3.3777777777777778,-0.6888888888888889,-3.111111111111111
48310000,2,4,P,0.42222222222222217,3.3777777777777778,-0.6888888888888889,-3.111111111111111
48360900,2,4,P,0.42222222222222217,3.3777777777777778,-0.6888888888888889,-3.111111111111111
48801600,1,2,P,0.38888888888888895,3.4027777777777777,-0.6805555555555556,-3.111111111111111
48804600,1,2,P,0.3594771241830065,3.42483660130719,-0.6732026143790849,-3.111111111111111
48887400,1,3,P,0.3653250773993808,3.4365325077399387,-0.6965944272445821,-3.1052631578947367
49208200,1,2,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49455700,2,4,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49457800,2,4,J,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49586900,2,4,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49588300,2,4,J,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49626500,2,4,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49627800,2,4,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49634900,2,4,J,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49636300,2,4,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49642400,2,4,P,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49642900,2,4,J,0.3391812865497077,3.456140350877193,-0.6900584795321638,-3.1052631578947367
49675400,1,2,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49713200,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49719000,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49722900,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49727300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49741600,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49744900,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49745300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49766900,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49780600,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49785600,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49793400,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49794300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49795400,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49796700,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49797500,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49803100,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49833400,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49834600,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49835000,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49840300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49842300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49843800,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49853000,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49868700,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49877300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49878100,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49881200,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49931500,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49933200,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49937300,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49946900,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
49950600,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
50000500,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
50004600,1,4,P,0.3157894736842105,3.473684210526316,-0.6842105263157894,-3.1052631578947367
50022100,1,2,P,0.2947368421052632,3.4894736842105267,-0.6789473684210526,-3.105263157894737
50024600,1,2,P,0.27568922305764415,3.5037593984962405,-0.6741854636591479,-3.1052631578947367
50029200,1,4,P,0.27568922305764415,3.5037593984962405,-0.6741854636591479,-3.1052631578947367
50030900,1,4,P,0.27568922305764415,3.5037593984962405,-0.6741854636591479,-3.1052631578947367
50157300,1,2,P,0.2583732057416267,3.516746411483253,-0.6698564593301436,-3.1052631578947367
50158700,1,2,P,0.24256292906178492,3.5286041189931354,-0.665903890160183,-3.1052631578947367
50159700,1,2,P,0.22807017543859648,3.539473684210526,-0.6622807017543859,-3.1052631578947367
50165100,1,2,P,0.21473684210526325,3.549473684210527,-0.6589473684210527,-3.105263157894737
50264500,1,2,P,0.2024291497975707,3.5587044534412957,-0.6558704453441296,-3.105263157894737
50266000,1,2,P,0.1910331384015594,3.5672514619883042,-0.6530214424951266,-3.1052631578947367
50267700,1,2,P,0.18045112781954872,3.5751879699248117,-0.650375939849624,-3.105263157894737
50272800,1,4,P,0.18045112781954872,3.5751879699248117,-0.650375939849624,-3.105263157894737
50390700,1,2,P,0.17059891107078035,3.582577132486388,-0.647912885662432,-3.1052631578947367
50396800,1,2,P,0.16140350877192972,3.589473684210526,-0.6456140350877193,-3.1052631578947367
50581300,1,2,P,0.15280135823429544,3.5959252971137516,-0.6434634974533108,-3.1052631578947367
50595300,1,2,P,0.1447368421052632,3.6019736842105265,-0.6414473684210527,-3.1052631578947367
50613400,1,2,P,0.13716108452950537,3.6076555023923444,-0.6395534290271132,-3.105263157894737
50630600,1,2,P,0.13003095975232193,3.6130030959752317,-0.6377708978328174,-3.1052631578947367
50637900,1,2,P,0.12330827067669184,3.6180451127819544,-0.6360902255639098,-3.1052631578947367
50643300,1,2,P,0.11695906432748535,3.622807017543859,-0.6345029239766082,-3.1052631578947367
51330700,1,2,P,0.11095305832147925,3.6273115220483643,-0.6330014224751067,-3.1052631578947367
51333400,1,2,P,0.10526315789473675,3.631578947368421,-0.631578947368421,-3.1052631578947367
51339800,1,2,P,0.09986504723346831,3.635627530364372,-0.630229419703104,-3.1052631578947367
51476800,2,4,P,0.09986504723346831,3.635627530364372,-0.630229419703104,-3.1052631578947367
51488700,2,4,P,0.09986504723346831,3.635627530364372,-0.630229419703104,-3.1052631578947367
51491300,2,4,J,0.09986504723346831,3.635627530364372,-0.630229419703104,-3.1052631578947367
51567500,1,2,P,0.09473684210526323,3.639473684210526,-0.6289473684210527,-3.1052631578947367
51568800,1,2,P,0.08985879332477545,3.6431322207958923,-0.6277278562259306,-3.1052631578947367
51602200,1,3,P,0.09512195121951234,3.6536585365853655,-0.6487804878048781,-3.1
51635900,1,4,P,0.09512195121951234,3.6536585365853655,-0.6487804878048781,-3.1
51640500,1,4,P,0.09512195121951234,3.6536585365853655,-0.6487804878048781,-3.1
51796800,1,4,P,0.09512195121951234,3.6536585365853655,-0.6487804878048781,-3.1
51802200,1,4,P,0.09512195121951234,3.6536585365853655,-0.6487804878048781,-3.1
51804800,1,4,P,0.09512195121951234,3.6536585365853655,-0.6487804878048781,-3.1
51973700,2,3,J,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
51973700,2,3,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52050200,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52051300,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52051800,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52052400,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52056300,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52057600,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52061200,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52067600,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52069000,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52076200,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52081100,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52081900,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52084400,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52086400,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52087400,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52089600,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52237800,2,3,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52370800,1,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52383500,2,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52391900,1,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52397700,1,4,P,1.1951219512195121,4.504878048780489,-2.5999999999999996,-3.1
52996800,1,2,P,1.1904761904761905,4.509523809523809,-2.5999999999999996,-3.0999999999999996
53330900,1,2,P,1.1860465116279073,4.513953488372093,-2.5999999999999996,-3.1
53427500,1,2,P,1.1818181818181819,4.518181818181818,-2.5999999999999996,-3.1
53430500,1,2,P,1.1777777777777776,4.522222222222222,-2.6,-3.1
53597600,1,3,P,1.1777777777777774,4.536507936507936,-2.619047619047619,-3.0952380952380953
53797700,1,4,P,1.1777777777777774,4.536507936507936,-2.619047619047619,-3.0952380952380953
53799400,1,4,P,1.1777777777777774,4.536507936507936,-2.619047619047619,-3.0952380952380953
53802100,1,4,P,1.1777777777777774,4.536507936507936,-2.619047619047619,-3.0952380952380953
53806900,1,4,P,1.1777777777777774,4.536507936507936,-2.619047619047619,-3.0952380952380953
