Time,Attacker,Victim,Attack Type,4,1,3,2
34318000,1,4,P,-1.0,1.0,0.0,0.0
34340300,1,4,P,-1.0,1.0,0.0,0.0
34361700,1,4,P,-1.0,1.0,0.0,0.0
34405600,3,4,P,-2.0,1.0,1.0,0.0
34406800,3,4,P,-2.0,1.0,1.0,0.0
34407200,3,4,P,-2.0,1.0,1.0,0.0
34407500,3,4,P,-2.0,1.0,1.0,0.0
34497700,3,4,P,-2.0,1.0,1.0,0.0
34499300,3,4,J,-2.0,1.0,1.0,0.0
34500500,3,4,P,-2.0,1.0,1.0,0.0
34501300,3,4,P,-2.0,1.0,1.0,0.0
34502300,3,4,P,-2.0,1.0,1.0,0.0
34502700,3,4,P,-2.0,1.0,1.0,0.0
34503100,3,4,P,-2.0,1.0,1.0,0.0
34503400,3,4,P,-2.0,1.0,1.0,0.0
34522200,4,3,P,-1.846153846153846,1.0769230769230769,0.7692307692307693,0.0
34524000,4,3,J,-1.7142857142857142,1.1428571428571428,0.5714285714285714,0.0
34815400,1,3,P,-2.571428571428571,3.0,-0.42857142857142855,0.0
34823900,2,3,P,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35213300,2,3,P,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35216600,2,3,P,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35218900,2,3,J,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35220700,2,3,P,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35223700,2,3,P,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35224400,2,3,P,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35243700,2,3,C,-3.4285714285714284,3.0,-1.4285714285714286,1.8571428571428572
35246000,1,2,P,-3.4285714285714284,5.0,-2.428571428571429,0.8571428571428572
35273100,2,1,P,-3.9285714285714284,3.5,-2.428571428571429,2.857142857142857
35294500,3,2,P,-3.817460317460317,3.5,-2.0952380952380953,2.4126984126984126
35300800,3,2,P,-3.7285714285714286,3.4999999999999996,-1.8285714285714287,2.057142857142857
35334100,2,3,P,-3.746753246753247,3.5,-1.8831168831168834,2.12987012987013
35355200,3,1,P,-3.7467532467532467,1.4999999999999996,0.11688311688311659,2.12987012987013
35415300,1,3,P,-3.7467532467532467,2.1666666666666665,-0.5497835497835499,2.1298701298701306
35418200,1,3,P,-3.746753246753247,2.5,-0.8831168831168834,2.1298701298701297
35420700,1,3,P,-3.746753246753247,2.6999999999999997,-1.0831168831168831,2.12987012987013
35424400,1,3,P,-3.7467532467532463,2.833333333333333,-1.2164502164502164,2.12987012987013
35874300,4,3,P,-3.5181818181818185,2.833333333333334,-1.3878787878787882,2.072727272727273
35875900,3,4,P,-3.5681818181818183,2.833333333333334,-1.3503787878787878,2.085227272727273
35877200,3,4,P,-3.6122994652406417,2.833333333333334,-1.3172905525846705,2.0962566844919786
35878500,3,4,P,-3.651515151515152,2.833333333333334,-1.287878787878788,2.106060606060607
35880000,3,4,P,-3.686602870813397,2.833333333333334,-1.2615629984051038,2.1148325358851676
35880400,3,4,P,-3.718181818181818,2.8333333333333335,-1.237878787878788,2.1227272727272726
35882300,3,4,J,-3.7467532467532463,2.833333333333333,-1.2164502164502164,2.12987012987013
36319300,3,4,P,-3.7727272727272734,2.833333333333334,-1.1969696969696972,2.1363636363636362
36321000,3,4,P,-3.7964426877470356,2.833333333333334,-1.1791831357048748,2.142292490118577
36321400,3,4,P,-3.8181818181818183,2.833333333333334,-1.1628787878787878,2.1477272727272734
36321700,3,4,P,-3.838181818181818,2.833333333333334,-1.1478787878787877,2.1527272727272733
36324800,3,4,P,-3.8566433566433567,2.833333333333334,-1.1340326340326339,2.1573426573426575
36359300,3,2,P,-3.7884615384615383,2.833333333333334,-0.92948717948718,1.8846153846153848
36366400,3,2,P,-3.7307692307692304,2.833333333333334,-0.7564102564102564,1.6538461538461537
36367200,2,3,P,-3.7527472527472527,2.833333333333334,-0.8223443223443223,1.7417582417582422
36393900,2,3,P,-3.7717948717948717,2.833333333333334,-0.8794871794871795,1.8179487179487182
36398400,2,3,P,-3.7884615384615383,2.833333333333334,-0.92948717948718,1.8846153846153848
36402500,3,2,P,-3.744343891402715,2.833333333333334,-0.797134238310709,1.7081447963800906
36475600,1,2,P,-3.577677224736048,3.3333333333333335,-0.797134238310709,1.0414781297134241
36477200,1,2,P,-3.494343891402715,3.5833333333333335,-0.797134238310709,0.7081447963800909
36479100,1,2,P,-3.444343891402715,3.7333333333333334,-0.797134238310709,0.5081447963800909
36480000,1,2,P,-3.4110105580693815,3.833333333333334,-0.797134238310709,0.3748114630467574
36481900,1,2,P,-3.3872010342598577,3.9047619047619055,-0.797134238310709,0.27957336780866227
36487900,3,4,P,-3.404295051353875,3.904761904761905,-0.7843137254901962,0.2838468720821665
36492700,3,4,P,-3.420168067226891,3.904761904761906,-0.7724089635854343,0.2878151260504205
36495300,3,4,P,-3.434946392350043,3.904761904761905,-0.7613252197430695,0.2915097073312085
36496400,3,4,P,-3.4487394957983195,3.9047619047619055,-0.750980392156863,0.2949579831932776
36497000,3,4,P,-3.461642721604771,3.904761904761905,-0.741302972802024,0.2981837896448907
36497800,3,4,P,-3.4737394957983194,3.9047619047619055,-0.7322303921568627,0.3012079831932776
36498500,3,4,P,-3.4851031321619557,3.904761904761905,-0.7237076648841356,0.30404889228418663
36498900,3,4,P,-3.495798319327731,3.9047619047619055,-0.715686274509804,0.3067226890756303
36499700,3,4,J,-3.5058823529411764,3.9047619047619055,-0.7081232492997198,0.30924369747899183
36508800,3,4,P,-3.515406162464986,3.904761904761905,-0.7009803921568629,0.3116246498599442
36543900,1,3,P,-3.515406162464986,4.000000000000001,-0.7962184873949578,0.3116246498599441
36941000,1,2,P,-3.4975490196078427,4.053571428571429,-0.7962184873949578,0.2401960784313728
36944500,1,2,P,-3.4836601307189543,4.095238095238096,-0.7962184873949578,0.184640522875817
37192300,1,3,P,-3.4836601307189543,4.166666666666667,-0.8676470588235299,0.184640522875817
37195800,1,3,P,-3.4836601307189543,4.222222222222221,-0.9232026143790852,0.184640522875817
37238100,1,3,P,-3.483660130718954,4.266666666666666,-0.9676470588235295,0.18464052287581711
37283600,1,3,P,-3.483660130718954,4.303030303030303,-1.0040106951871657,0.18464052287581723
37308700,1,3,P,-3.483660130718954,4.333333333333333,-1.0343137254901962,0.18464052287581678
37309300,1,3,P,-3.483660130718954,4.358974358974358,-1.059954751131222,0.18464052287581711
37416200,3,4,P,-3.4926691397279637,4.358974358974359,-1.0531979943744652,0.18689277512806945
37418300,3,4,P,-3.5012039903680767,4.358974358974359,-1.0467968563943795,0.18902648778809783
37418600,3,4,P,-3.50930115635998,4.358974358974359,-1.0407239819004526,0.1910507792860735
37423400,1,3,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37426300,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37427900,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37428300,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37428800,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37429600,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37430500,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37433700,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37434100,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37434900,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37457700,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37458100,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37490200,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37490700,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
37492100,1,4,P,-3.50930115635998,4.3809523809523805,-1.0627020038784745,0.1910507792860735
