Time,Attacker,Victim,Attack Type,4,1,3,2
121333100,1,2,P,-6.0,6.0,-2.0,2.0
121335200,1,2,P,-6.0,6.0,-2.0,2.0
121391200,1,2,P,-6.0,6.0,-2.0,2.0
121466200,3,4,P,-6.0,6.0,-2.0,2.0
121468900,3,4,P,-6.0,6.0,-2.0,2.0
121469300,3,4,P,-6.0,6.0,-2.0,2.0
121471900,1,4,P,-6.0,6.0,-2.0,2.0
121474300,1,4,P,-6.0,6.0,-2.0,2.0
121525200,1,2,P,-6.0,6.0,-2.0,2.0
121546600,3,4,P,-6.0,6.0,-2.0,2.0
121550800,2,4,P,-6.0,6.0,-2.0,2.0
121562400,3,4,P,-6.0,6.0,-2.0,2.0
121564000,3,4,J,-6.0,6.0,-2.0,2.0
121565900,1,4,P,-6.0,6.0,-2.0,2.0
121572100,3,4,P,-6.0,6.0,-2.0,2.0
121573400,3,4,J,-6.0,6.0,-2.0,2.0
121574700,3,4,P,-6.0,6.0,-2.0,2.0
121724400,2,4,P,-6.0,6.0,-2.0,2.0
121726300,2,4,P,-6.0,6.0,-2.0,2.0
121776700,2,4,P,-6.0,6.0,-2.0,2.0
121909900,1,4,P,-6.0,6.0,-2.0,2.0
121913400,1,4,J,-6.0,6.0,-2.0,2.0
121916500,1,4,P,-6.0,6.0,-2.0,2.0
121918100,1,4,J,-6.0,6.0,-2.0,2.0
121935000,2,4,P,-6.0,6.0,-2.0,2.0
121961700,2,4,P,-6.0,6.0,-2.0,2.0
121965400,2,4,P,-6.0,6.0,-2.0,2.0
121967200,2,4,P,-6.0,6.0,-2.0,2.0
121974400,1,4,P,-6.0,6.0,-2.0,2.0
121975500,1,4,P,-6.0,6.0,-2.0,2.0
122007600,2,4,P,-6.0,6.0,-2.0,2.0
122009100,2,4,P,-6.0,6.0,-2.0,2.0
122011200,1,4,P,-6.0,6.0,-2.0,2.0
122013600,1,4,P,-6.0,6.0,-2.0,2.0
122015100,1,4,J,-6.0,6.0,-2.0,2.0
122017700,1,4,P,-6.0,6.0,-2.0,2.0
122022000,1,4,P,-6.0,6.0,-2.0,2.0
122025700,1,4,P,-6.0,6.0,-2.0,2.0
122138200,1,4,P,-6.0,6.0,-2.0,2.0
122139500,1,4,J,-6.0,6.0,-2.0,2.0
122142100,1,4,P,-6.0,6.0,-2.0,2.0
122150900,1,4,P,-6.0,6.0,-2.0,2.0
122151600,1,4,P,-6.0,6.0,-2.0,2.0
122161800,1,4,P,-6.0,6.0,-2.0,2.0
122232200,1,2,P,-6.0,6.0,-2.0,2.0
122294400,1,4,P,-6.0,6.0,-2.0,2.0
122298400,1,2,P,-6.0,6.0,-2.0,2.0
122466500,1,4,P,-6.0,6.0,-2.0,2.0
122468000,1,4,P,-6.0,6.0,-2.0,2.0
122469300,1,4,J,-6.0,6.0,-2.0,2.0
122474000,1,4,P,-6.0,6.0,-2.0,2.0
122476200,1,4,J,-6.0,6.0,-2.0,2.0
122591200,1,2,P,-6.0,6.0,-2.0,2.0
122626600,1,4,P,-6.0,6.0,-2.0,2.0
122628100,1,4,P,-6.0,6.0,-2.0,2.0
122680500,1,4,P,-6.0,6.0,-2.0,2.0
122992400,1,2,P,-6.0,6.0,-2.0,2.0
122994200,1,2,J,-6.0,6.0,-2.0,2.0
123054700,1,2,P,-6.0,6.0,-2.0,2.0
123121300,1,2,P,-6.0,6.0,-2.0,2.0
123202700,1,2,P,-6.0,6.0,-2.0,2.0
123224300,1,2,P,-6.0,6.0,-2.0,2.0
123288000,1,2,P,-6.0,6.0,-2.0,2.0
123756700,2,4,P,-6.0,6.0,-2.0,2.0
123759500,2,4,P,-6.0,6.0,-2.0,2.0
123760200,2,4,P,-6.0,6.0,-2.0,2.0
123760900,2,4,P,-6.0,6.0,-2.0,2.0
123812600,1,4,P,-6.0,6.0,-2.0,2.0
123814900,1,4,P,-6.0,6.0,-2.0,2.0
123820000,1,4,P,-6.0,6.0,-2.0,2.0
123820800,1,4,P,-6.0,6.0,-2.0,2.0
123823700,1,4,J,-6.0,6.0,-2.0,2.0
123840300,2,4,P,-6.0,6.0,-2.0,2.0
123841400,2,4,P,-6.0,6.0,-2.0,2.0
124332600,3,4,P,-6.0,6.0,-2.0,2.0
124335600,2,4,P,-6.0,6.0,-2.0,2.0
124339300,1,4,P,-6.0,6.0,-2.0,2.0
124453800,3,4,P,-6.0,6.0,-2.0,2.0
124456000,3,4,J,-6.0,6.0,-2.0,2.0
124489400,3,4,P,-6.0,6.0,-2.0,2.0
124492000,3,4,P,-6.0,6.0,-2.0,2.0
124494400,3,4,P,-6.0,6.0,-2.0,2.0
124494900,3,4,P,-6.0,6.0,-2.0,2.0
124495300,3,4,P,-6.0,6.0,-2.0,2.0
124497400,3,4,P,-6.0,6.0,-2.0,2.0
124499800,3,4,P,-6.0,6.0,-2.0,2.0
124501500,1,4,P,-6.0,6.0,-2.0,2.0
124504800,3,4,P,-6.0,6.0,-2.0,2.0
124506500,3,4,P,-6.0,6.0,-2.0,2.0
124914900,3,4,P,-6.0,6.0,-2.0,2.0
124917400,1,4,P,-6.0,6.0,-2.0,2.0
125007000,1,2,P,-6.0,6.0,-2.0,2.0
125835400,2,3,P,-6.0,6.0,-2.0,2.0
125840000,2,3,P,-6.0,6.0,-2.0,2.0
125887400,3,4,P,-6.0,6.0,-2.0,2.0
125902900,3,4,P,-6.0,6.0,-2.0,2.0
125904400,1,4,P,-6.0,6.0,-2.0,2.0
125905900,1,4,P,-6.0,6.0,-2.0,2.0
125910000,3,4,P,-6.0,6.0,-2.0,2.0
125912700,3,4,P,-6.0,6.0,-2.0,2.0
125920100,3,4,P,-6.0,6.0,-2.0,2.0
125922700,3,4,J,-6.0,6.0,-2.0,2.0
126506800,2,4,P,-6.0,6.0,-2.0,2.0
126509200,3,4,P,-6.0,6.0,-2.0,2.0
126518600,2,4,P,-6.0,6.0,-2.0,2.0
126522600,2,4,P,-6.0,6.0,-2.0,2.0
126893700,2,4,P,-6.0,6.0,-2.0,2.0
126919100,2,4,P,-6.0,6.0,-2.0,2.0
126920200,2,4,P,-6.0,6.0,-2.0,2.0
126920600,2,4,P,-6.0,6.0,-2.0,2.0
126922300,2,4,P,-6.0,6.0,-2.0,2.0
126924100,1,4,J,-6.0,6.0,-2.0,2.0
126928400,1,4,P,-6.0,6.0,-2.0,2.0
126936500,1,4,P,-6.0,6.0,-2.0,2.0
126993000,1,2,P,-6.0,6.0,-2.0,2.0
127255300,2,4,P,-6.0,6.0,-2.0,2.0
127587600,2,3,P,-6.0,6.0,-2.0,2.0
128227400,1,2,P,-6.0,6.0,-2.0,2.0
128522300,1,3,C,-6.0,6.0,-2.0,2.0
128971400,2,4,P,-6.0,6.0,-2.0,2.0
128977600,3,4,P,-6.0,6.0,-2.0,2.0
128980900,2,4,P,-6.0,6.0,-2.0,2.0
128989000,2,4,P,-6.0,6.0,-2.0,2.0
129659300,3,4,P,-6.0,6.0,-2.0,2.0
129661900,2,4,P,-6.0,6.0,-2.0,2.0
130518000,1,4,P,-6.0,6.0,-2.0,2.0
130537700,3,4,P,-6.0,6.0,-2.0,2.0
130539800,3,4,P,-6.0,6.0,-2.0,2.0
130542300,3,4,J,-6.0,6.0,-2.0,2.0
130544000,3,4,P,-6.0,6.0,-2.0,2.0
130544900,3,4,P,-6.0,6.0,-2.0,2.0
130557800,1,4,P,-6.0,6.0,-2.0,2.0
130868200,1,4,P,-6.0,6.0,-2.0,2.0
130874300,1,4,P,-6.0,6.0,-2.0,2.0
130895800,2,4,P,-6.0,6.0,-2.0,2.0
130898100,2,4,P,-6.0,6.0,-2.0,2.0
131232800,2,4,P,-6.0,6.0,-2.0,2.0
131234600,2,4,J,-6.0,6.0,-2.0,2.0
131235900,2,4,P,-6.0,6.0,-2.0,2.0
131236800,2,4,P,-6.0,6.0,-2.0,2.0
131243100,1,4,P,-6.0,6.0,-2.0,2.0
131248500,2,4,P,-6.0,6.0,-2.0,2.0
131240800,1,4,P,-6.0,6.0,-2.0,2.0
131250000,1,4,P,-6.0,6.0,-2.0,2.0
131251200,1,4,P,-6.0,6.0,-2.0,2.0
131255800,1,4,P,-6.0,6.0,-2.0,2.0
131256300,1,4,P,-6.0,6.0,-2.0,2.0
131288400,1,4,P,-6.0,6.0,-2.0,2.0
131291800,1,4,P,-6.0,6.0,-2.0,2.0
131292400,1,4,P,-6.0,6.0,-2.0,2.0
131298200,1,4,P,-6.0,6.0,-2.0,2.0
131299700,1,4,P,-6.0,6.0,-2.0,2.0
131302200,1,4,C,-6.0,6.0,-2.0,2.0
131955000,3,4,P,-6.0,6.0,-2.0,2.0
132100100,1,4,P,-6.0,6.0,-2.0,2.0
132192100,3,4,P,-6.0,6.0,-2.0,2.0
132195300,1,4,P,-6.0,6.0,-2.0,2.0
134717800,1,4,P,-6.0,6.0,-2.0,2.0
134761700,3,4,P,-6.0,6.0,-2.0,2.0
134763500,3,4,P,-6.0,6.0,-2.0,2.0
134764500,1,4,J,-6.0,6.0,-2.0,2.0
134766600,1,4,J,-6.0,6.0,-2.0,2.0
134767500,1,4,J,-6.0,6.0,-2.0,2.0
134767900,1,4,J,-6.0,6.0,-2.0,2.0
134768500,1,4,J,-6.0,6.0,-2.0,2.0
134961600,2,4,P,-6.0,6.0,-2.0,2.0
134963500,2,4,J,-6.0,6.0,-2.0,2.0
134965900,2,4,J,-6.0,6.0,-2.0,2.0
134968500,1,4,P,-6.0,6.0,-2.0,2.0
134993300,1,4,P,-6.0,6.0,-2.0,2.0
135123100,2,4,P,-6.0,6.0,-2.0,2.0
135124500,2,4,P,-6.0,6.0,-2.0,2.0
135141700,1,2,P,-6.0,6.0,-2.0,2.0
137309400,2,4,P,-6.0,6.0,-2.0,2.0
137311000,2,4,P,-6.0,6.0,-2.0,2.0
137315000,1,4,P,-6.0,6.0,-2.0,2.0
137317900,1,4,P,-6.0,6.0,-2.0,2.0
141446500,2,4,P,-6.0,6.0,-2.0,2.0
141488900,1,4,P,-6.0,6.0,-2.0,2.0
141496000,2,4,P,-6.0,6.0,-2.0,2.0
141498200,2,4,P,-6.0,6.0,-2.0,2.0
141498800,2,4,P,-6.0,6.0,-2.0,2.0
141503800,2,4,P,-6.0,6.0,-2.0,2.0
141512400,2,4,P,-6.0,6.0,-2.0,2.0
141512800,2,4,P,-6.0,6.0,-2.0,2.0
141590800,2,4,P,-6.0,6.0,-2.0,2.0
141591300,2,4,P,-6.0,6.0,-2.0,2.0
141594000,1,4,P,-6.0,6.0,-2.0,2.0
141596400,2,4,P,-6.0,6.0,-2.0,2.0
141857800,2,4,P,-6.0,6.0,-2.0,2.0
141859400,2,4,P,-6.0,6.0,-2.0,2.0
141886100,2,4,P,-6.0,6.0,-2.0,2.0
141886900,2,4,P,-6.0,6.0,-2.0,2.0
141888000,2,4,J,-6.0,6.0,-2.0,2.0
141890200,2,4,P,-6.0,6.0,-2.0,2.0
141891900,2,4,P,-6.0,6.0,-2.0,2.0
141893000,2,4,P,-6.0,6.0,-2.0,2.0
141895000,2,4,J,-6.0,6.0,-2.0,2.0
141897200,2,4,P,-6.0,6.0,-2.0,2.0
141960400,1,2,P,-6.0,6.0,-2.0,2.0
142057700,1,2,P,-6.0,6.0,-2.0,2.0
142093300,2,3,P,-6.0,6.0,-2.0,2.0
142396300,1,2,P,-6.0,6.0,-2.0,2.0
142469900,1,2,P,-6.0,6.0,-2.0,2.0
142737300,3,4,P,-6.0,6.0,-2.0,2.0
142743600,3,4,P,-6.0,6.0,-2.0,2.0
142746100,3,4,P,-6.0,6.0,-2.0,2.0
142746600,3,4,P,-6.0,6.0,-2.0,2.0
142751000,2,4,P,-6.0,6.0,-2.0,2.0
142752400,2,4,P,-6.0,6.0,-2.0,2.0
142752900,2,4,P,-6.0,6.0,-2.0,2.0
142754700,2,4,P,-6.0,6.0,-2.0,2.0
142755700,1,4,P,-6.0,6.0,-2.0,2.0
142757300,1,4,P,-6.0,6.0,-2.0,2.0
142757700,1,4,P,-6.0,6.0,-2.0,2.0
142758700,1,4,P,-6.0,6.0,-2.0,2.0
142759400,1,4,P,-6.0,6.0,-2.0,2.0
142761200,1,4,P,-6.0,6.0,-2.0,2.0
142766500,2,4,P,-6.0,6.0,-2.0,2.0
142767500,2,4,P,-6.0,6.0,-2.0,2.0
142768100,2,4,P,-6.0,6.0,-2.0,2.0
142849900,3,4,P,-6.0,6.0,-2.0,2.0
142859600,1,4,P,-6.0,6.0,-2.0,2.0
142860900,1,4,P,-6.0,6.0,-2.0,2.0
142868100,2,4,P,-6.0,6.0,-2.0,2.0
142869000,2,4,P,-6.0,6.0,-2.0,2.0
142869400,2,4,P,-6.0,6.0,-2.0,2.0
142869900,2,4,P,-6.0,6.0,-2.0,2.0
142872500,1,4,P,-6.0,6.0,-2.0,2.0
142874100,2,4,P,-6.0,6.0,-2.0,2.0
142875300,1,4,P,-6.0,6.0,-2.0,2.0
142895300,1,2,P,-6.0,6.0,-2.0,2.0
142896900,1,4,P,-6.0,6.0,-2.0,2.0
142905700,2,4,P,-6.0,6.0,-2.0,2.0
142907800,2,4,P,-6.0,6.0,-2.0,2.0
142908300,2,4,P,-6.0,6.0,-2.0,2.0
142910000,1,4,P,-6.0,6.0,-2.0,2.0
142911300,1,4,P,-6.0,6.0,-2.0,2.0
142912600,2,4,P,-6.0,6.0,-2.0,2.0
142914700,2,4,J,-6.0,6.0,-2.0,2.0
142916600,2,4,P,-6.0,6.0,-2.0,2.0
142919400,2,4,P,-6.0,6.0,-2.0,2.0
142920000,2,4,P,-6.0,6.0,-2.0,2.0
142920700,1,4,P,-6.0,6.0,-2.0,2.0
142926000,3,4,P,-6.0,6.0,-2.0,2.0
142927000,3,4,P,-6.0,6.0,-2.0,2.0
142930000,1,4,P,-6.0,6.0,-2.0,2.0
142935400,1,4,P,-6.0,6.0,-2.0,2.0
142936700,1,4,P,-6.0,6.0,-2.0,2.0
142937000,1,4,P,-6.0,6.0,-2.0,2.0
142937400,1,4,P,-6.0,6.0,-2.0,2.0
142993000,1,2,P,-6.0,6.0,-2.0,2.0
142999700,3,4,P,-6.0,6.0,-2.0,2.0
143004600,2,4,P,-6.0,6.0,-2.0,2.0
143104700,2,4,P,-6.0,6.0,-2.0,2.0
143105900,2,4,J,-6.0,6.0,-2.0,2.0
143107200,2,4,P,-6.0,6.0,-2.0,2.0
143111100,2,4,P,-6.0,6.0,-2.0,2.0
143112300,2,4,P,-6.0,6.0,-2.0,2.0
143112900,2,4,P,-6.0,6.0,-2.0,2.0
143113500,2,4,P,-6.0,6.0,-2.0,2.0
143115300,2,4,J,-6.0,6.0,-2.0,2.0
143116800,2,4,P,-6.0,6.0,-2.0,2.0
143118200,2,4,P,-6.0,6.0,-2.0,2.0
143120000,2,4,P,-6.0,6.0,-2.0,2.0
143124600,1,4,P,-6.0,6.0,-2.0,2.0
143130300,1,2,P,-6.0,6.0,-2.0,2.0
143160400,2,4,P,-6.0,6.0,-2.0,2.0
143178100,2,4,P,-6.0,6.0,-2.0,2.0
143179800,1,4,P,-6.0,6.0,-2.0,2.0
143185500,2,4,P,-6.0,6.0,-2.0,2.0
143187700,2,4,P,-6.0,6.0,-2.0,2.0
143188100,2,4,P,-6.0,6.0,-2.0,2.0
143189100,2,4,P,-6.0,6.0,-2.0,2.0
143190600,2,4,J,-6.0,6.0,-2.0,2.0
143193800,2,4,P,-6.0,6.0,-2.0,2.0
143220000,2,4,P,-6.0,6.0,-2.0,2.0
143220700,2,4,P,-6.0,6.0,-2.0,2.0
143221200,2,4,P,-6.0,6.0,-2.0,2.0
143222100,2,4,P,-6.0,6.0,-2.0,2.0
143224400,2,4,P,-6.0,6.0,-2.0,2.0
143225100,2,4,P,-6.0,6.0,-2.0,2.0
143321800,2,4,P,-6.0,6.0,-2.0,2.0
143323200,2,4,P,-6.0,6.0,-2.0,2.0
143323700,2,4,P,-6.0,6.0,-2.0,2.0
143324200,2,4,P,-6.0,6.0,-2.0,2.0
143337100,2,4,P,-6.0,6.0,-2.0,2.0
143345200,1,4,P,-6.0,6.0,-2.0,2.0
143346400,1,4,P,-6.0,6.0,-2.0,2.0
143346800,1,4,P,-6.0,6.0,-2.0,2.0
143347900,1,4,P,-6.0,6.0,-2.0,2.0
143352100,1,2,P,-6.0,6.0,-2.0,2.0
143353400,1,2,P,-6.0,6.0,-2.0,2.0
143381500,1,2,P,-6.0,6.0,-2.0,2.0
143382700,1,2,P,-6.0,6.0,-2.0,2.0
143413900,2,4,P,-6.0,6.0,-2.0,2.0
143415000,2,4,P,-6.0,6.0,-2.0,2.0
143418300,2,4,P,-6.0,6.0,-2.0,2.0
143419200,2,4,P,-6.0,6.0,-2.0,2.0
143490400,2,4,P,-6.0,6.0,-2.0,2.0
143491800,1,4,P,-6.0,6.0,-2.0,2.0
143495800,2,4,P,-6.0,6.0,-2.0,2.0
143497600,2,4,P,-6.0,6.0,-2.0,2.0
143500400,2,4,P,-6.0,6.0,-2.0,2.0
143500700,2,4,P,-6.0,6.0,-2.0,2.0
143501400,2,4,J,-6.0,6.0,-2.0,2.0
143504500,2,4,P,-6.0,6.0,-2.0,2.0
143506800,2,4,P,-6.0,6.0,-2.0,2.0
143507800,2,4,P,-6.0,6.0,-2.0,2.0
143509300,2,4,P,-6.0,6.0,-2.0,2.0
143510300,2,4,P,-6.0,6.0,-2.0,2.0
143514900,2,4,P,-6.0,6.0,-2.0,2.0
143515300,2,4,P,-6.0,6.0,-2.0,2.0
143519900,1,2,P,-6.0,6.0,-2.0,2.0
143523000,1,2,P,-6.0,6.0,-2.0,2.0
143526300,1,2,P,-6.0,6.0,-2.0,2.0
143639900,1,2,P,-6.0,6.0,-2.0,2.0
143641300,2,4,P,-6.0,6.0,-2.0,2.0
143642600,2,4,P,-6.0,6.0,-2.0,2.0
143643000,2,4,P,-6.0,6.0,-2.0,2.0
143644400,1,4,P,-6.0,6.0,-2.0,2.0
143648900,1,4,P,-6.0,6.0,-2.0,2.0
143651000,2,4,P,-6.0,6.0,-2.0,2.0
143653200,2,4,P,-6.0,6.0,-2.0,2.0
143653900,2,4,P,-6.0,6.0,-2.0,2.0
143656300,2,4,J,-6.0,6.0,-2.0,2.0
143662900,2,4,P,-6.0,6.0,-2.0,2.0
143664000,1,4,P,-6.0,6.0,-2.0,2.0
143668800,2,4,P,-6.0,6.0,-2.0,2.0
143670600,2,4,P,-6.0,6.0,-2.0,2.0
143672400,2,4,P,-6.0,6.0,-2.0,2.0
143673800,2,4,P,-6.0,6.0,-2.0,2.0
143693600,1,2,P,-6.0,6.0,-2.0,2.0
143694600,1,2,P,-6.0,6.0,-2.0,2.0
143740800,1,2,P,-6.0,6.0,-2.0,2.0
144091400,2,3,P,-6.0,6.0,-2.0,2.0
144124500,1,2,P,-6.0,6.0,-2.0,2.0
144377100,2,3,P,-6.0,6.0,-2.0,2.0
144768600,2,3,P,-6.0,6.0,-2.0,2.0
144905100,2,4,P,-6.0,6.0,-2.0,2.0
144940800,3,4,P,-6.0,6.0,-2.0,2.0
144945900,3,4,P,-6.0,6.0,-2.0,2.0
144947100,3,4,P,-6.0,6.0,-2.0,2.0
144951800,3,4,P,-6.0,6.0,-2.0,2.0
144954700,3,4,P,-6.0,6.0,-2.0,2.0
144958500,3,4,P,-6.0,6.0,-2.0,2.0
